codCliente,codPoliza,Edad,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
120846,101509,64,Salud,Patrimoniales,1,0,0,0,0,0
120865,102274,39,Vida,Autos,0,1,0,0,0,0
120865,107856,39,Autos,Patrimoniales,0,1,1,0,0,0
120869,107697,62,Autos,Salud,0,0,1,0,0,0
120877,102226,43,Vida,Autos,0,1,0,0,0,0
120881,102209,54,Vida,Salud,0,1,0,0,0,0
120889,102204,66,Vida,Patrimoniales,0,1,0,0,0,0
120889,101250,66,Patrimoniales,Salud,0,1,0,0,1,0
120890,102224,39,Vida,Patrimoniales,0,1,0,0,0,0
120890,101273,39,Patrimoniales,Salud,0,1,0,0,1,0
120892,101586,59,Salud,Autos,1,0,0,0,0,0
120899,102237,39,Vida,Salud,0,1,0,0,0,0
120900,102082,99,Salud,Patrimoniales,1,0,0,0,0,0
120904,101275,61,Patrimoniales,Salud,0,0,0,0,1,0
120909,102207,56,Vida,Autos,0,1,0,0,0,0
120917,102341,61,Vida,Patrimoniales,0,1,0,0,0,0
120918,101093,55,Autos,Salud,0,0,1,0,0,0
120928,101258,85,Patrimoniales,Salud,0,0,0,0,1,0
120932,101556,0,Salud,Autos,1,0,0,0,0,0
120932,157990,0,Autos,Vida,1,0,1,0,0,0
120950,107809,60,Autos,Salud,0,0,1,0,0,0
120950,101751,60,Salud,Patrimoniales,1,0,1,0,0,0
120957,102251,58,Vida,Salud,0,1,0,0,0,0
120960,102334,44,Vida,Patrimoniales,0,1,0,0,0,0
120969,101212,67,Patrimoniales,Autos,0,0,0,0,1,0
120969,101122,67,Autos,Salud,0,0,1,0,1,0
120976,102230,67,Vida,Salud,0,1,0,0,0,0
120978,102203,62,Vida,Autos,0,1,0,0,0,0
120994,101889,57,Salud,Patrimoniales,1,0,0,0,0,0
120994,133603,57,Patrimoniales,Autos,1,0,0,0,1,0
120998,102249,0,Vida,Autos,0,1,0,0,0,0
120998,157988,0,Autos,Salud,0,1,1,0,0,0
121005,101103,71,Autos,Salud,0,0,1,0,0,0
121020,101433,63,Salud,Patrimoniales,1,0,0,0,0,0
121020,101210,63,Patrimoniales,Autos,1,0,0,0,1,0
121025,101078,50,Autos,Salud,0,0,1,0,0,0
121033,102242,63,Vida,Salud,0,1,0,0,0,0
121033,101464,63,Salud,Autos,1,1,0,0,0,0
121044,101086,63,Autos,Patrimoniales,0,0,1,0,0,0
121045,101550,70,Salud,Autos,1,0,0,0,0,0
121048,101439,63,Salud,Autos,1,0,0,0,0,0
121048,101091,63,Autos,Vida,1,0,1,0,0,0
121052,102388,54,Vida,Salud,0,1,0,0,0,0
121053,102328,31,Vida,Autos,0,1,0,0,0,0
121056,101105,51,Autos,Salud,0,0,1,0,0,0
121062,101111,48,Autos,Patrimoniales,0,0,1,0,0,0
121072,101125,78,Autos,Salud,0,0,1,0,0,0
121073,101126,69,Autos,Salud,0,0,1,0,0,0
121078,101330,55,Salud,Vida,1,0,0,0,0,0
121078,102248,55,Vida,Autos,1,1,0,0,0,0
121087,133387,0,Vida,Autos,0,1,0,0,0,0
121087,101144,0,Autos,Salud,0,1,1,0,0,0
121088,102253,63,Vida,Autos,0,1,0,0,0,0
121088,101147,63,Autos,Cumplimiento,0,1,1,0,0,0
121089,101148,67,Autos,Salud,0,0,1,0,0,0
121120,101988,34,Salud,Vida,1,0,0,0,0,0
121120,102268,34,Vida,Patrimoniales,1,1,0,0,0,0
121122,102001,57,Salud,Patrimoniales,1,0,0,0,0,0
121124,101216,52,Patrimoniales,Vida,0,0,0,0,1,0
121126,107714,61,Patrimoniales,Cumplimiento,0,0,0,0,1,0
121128,102210,61,Vida,Salud,0,1,0,0,0,0
121131,101696,59,Salud,Patrimoniales,1,0,0,0,0,0
121133,102245,47,Vida,Salud,0,1,0,0,0,0
121134,101459,61,Salud,Patrimoniales,1,0,0,0,0,0
121140,101500,65,Salud,Patrimoniales,1,0,0,0,0,0
121140,101268,65,Patrimoniales,Vida,1,0,0,0,1,0
121146,101849,31,Salud,Vida,1,0,0,0,0,0
121148,101735,82,Salud,Patrimoniales,1,0,0,0,0,0
121160,101309,36,Salud,Vida,1,0,0,0,0,0
121160,102183,36,Vida,Patrimoniales,1,1,0,0,0,0
121161,101315,47,Salud,Vida,1,0,0,0,0,0
121162,101318,63,Salud,Vida,1,0,0,0,0,0
121167,101323,60,Patrimoniales,Vida,0,0,0,0,1,0
121169,102182,58,Vida,Salud,0,1,0,0,0,0
121170,102247,47,Vida,Salud,0,1,0,0,0,0
121171,101333,43,Salud,Vida,1,0,0,0,0,0
121172,101337,0,Patrimoniales,Vida,0,0,0,0,1,0
121178,102205,39,Vida,Patrimoniales,0,1,0,0,0,0
121178,107905,39,Patrimoniales,Salud,0,1,0,0,1,0
121258,102231,52,Vida,Salud,0,1,0,0,0,0
121276,102387,36,Vida,Salud,0,1,0,0,0,0
121278,128599,49,Autos,Salud,0,0,1,0,0,0
121285,102261,45,Vida,Salud,0,1,0,0,0,0
121303,101712,40,Salud,Patrimoniales,1,0,0,0,0,0
121329,101952,38,Salud,Autos,1,0,0,0,0,0
121331,101811,36,Salud,Autos,1,0,0,0,0,0
121342,158002,0,Autos,Salud,0,0,1,0,0,0
121345,102259,38,Vida,Salud,0,1,0,0,0,0
121355,102296,45,Vida,Salud,0,1,0,0,0,0
121360,101700,0,Salud,Vida,1,0,0,0,0,0
121361,101701,39,Salud,Vida,1,0,0,0,0,0
121363,101706,35,Salud,Autos,1,0,0,0,0,0
121369,101714,65,Salud,Autos,1,0,0,0,0,0
121380,101728,46,Salud,Patrimoniales,1,0,0,0,0,0
121382,107685,33,Autos,Salud,0,0,1,0,0,0
121421,169740,37,Autos,Salud,0,0,1,0,0,0
121423,128581,39,Autos,Vida,0,0,1,0,0,0
121423,196999,39,Vida,Patrimoniales,0,1,1,0,0,0
121423,107906,39,Patrimoniales,Salud,0,1,1,0,1,0
121434,101985,33,Salud,Vida,1,0,0,0,0,0
121438,107799,58,Patrimoniales,Salud,0,0,0,0,1,0
121438,101805,58,Salud,Autos,1,0,0,0,1,0
121450,157995,0,Autos,Salud,0,0,1,0,0,0
121527,128602,25,Autos,Salud,0,0,1,0,0,0
121556,101968,69,Salud,Autos,1,0,0,0,0,0
121559,102417,33,Vida,Salud,0,1,0,0,0,0
121563,128612,56,Autos,Vida,0,0,1,0,0,0
121563,102218,56,Vida,Salud,0,1,1,0,0,0
121579,102285,56,Vida,Salud,0,1,0,0,0,0
121580,102000,39,Salud,Autos,1,0,0,0,0,0
121619,102053,42,Salud,Patrimoniales,1,0,0,0,0,0
121638,102292,63,Vida,Salud,0,1,0,0,0,0
121638,102083,63,Salud,Patrimoniales,1,1,0,0,0,0
121660,102314,40,Vida,Salud,0,1,0,0,0,0
121660,102112,40,Salud,Patrimoniales,1,1,0,0,0,0
121694,102170,34,Salud,Autos,1,0,0,0,0,0
121713,102229,56,Vida,Patrimoniales,0,1,0,0,0,0
121713,107730,56,Patrimoniales,Autos,0,1,0,0,1,0
121721,102287,40,Vida,Autos,0,1,0,0,0,0
121721,191645,40,Autos,Patrimoniales,0,1,1,0,0,0
121724,167749,36,Patrimoniales,Vida,0,0,0,0,1,0
121756,170025,36,Salud,Vida,1,0,0,0,0,0
121773,107863,29,Patrimoniales,Vida,0,0,0,0,1,0
121787,172977,36,Salud,Vida,1,0,0,0,0,0
121800,102410,0,Vida,Autos,0,1,0,0,0,0
122958,136249,32,Autos,Salud,0,0,1,0,0,0
124773,219036,47,Vida,Patrimoniales,0,1,0,0,0,0
126313,153892,44,Vida,Salud,0,1,0,0,0,0
126655,102604,25,Salud,Patrimoniales,1,0,0,0,0,0
126655,133918,25,Patrimoniales,Autos,1,0,0,0,1,0
126839,153743,0,Autos,Vida,0,0,1,0,0,0
126928,127278,0,Autos,Patrimoniales,0,0,1,0,0,0
126978,158318,0,Patrimoniales,Autos,0,0,0,0,1,0
127006,107720,24,Autos,Vida,0,0,1,0,0,0
127036,108129,31,Salud,Vida,1,0,0,0,0,0
127098,107655,0,Patrimoniales,Autos,0,0,0,0,1,0
127121,107715,71,Autos,Patrimoniales,0,0,1,0,0,0
127182,107904,41,Patrimoniales,Vida,0,0,0,0,1,0
127228,108144,31,Vida,Autos,0,1,0,0,0,0
127249,108288,36,Salud,Autos,1,0,0,0,0,0
127249,141440,36,Autos,Vida,1,0,1,0,0,0
127264,108317,56,Vida,Cumplimiento,0,1,0,0,0,0
127264,173232,56,Cumplimiento,Salud,0,1,0,1,0,0
127323,127858,44,Salud,Autos,1,0,0,0,0,0
127325,127863,0,Autos,Salud,0,0,1,0,0,0
127325,127861,0,Salud,Vida,1,0,1,0,0,0
127327,127867,35,Salud,Vida,1,0,0,0,0,0
127328,127870,0,Vida,Autos,0,1,0,0,0,0
127337,136252,36,Autos,Vida,0,0,1,0,0,0
127348,197004,0,Vida,Autos,0,1,0,0,0,0
127351,131128,34,Vida,Autos,0,1,0,0,0,0
127351,127902,34,Autos,Salud,0,1,1,0,0,0
127351,131129,34,Salud,Patrimoniales,1,1,1,0,0,0
127361,127916,53,Autos,Vida,0,0,1,0,0,0
127374,127933,0,Autos,Vida,0,0,1,0,0,0
127376,130982,54,Vida,Autos,0,1,0,0,0,0
127379,127943,35,Autos,Patrimoniales,0,0,1,0,0,0
127395,131217,35,Vida,Autos,0,1,0,0,0,0
127396,127969,44,Autos,Vida,0,0,1,0,0,0
127399,127974,38,Autos,Salud,0,0,1,0,0,0
127404,127982,42,Autos,Vida,0,0,1,0,0,0
127417,128001,0,Autos,Vida,0,0,1,0,0,0
127423,153777,0,Autos,Vida,0,0,1,0,0,0
127433,179690,0,Autos,Vida,0,0,1,0,0,0
127435,179691,38,Autos,Vida,0,0,1,0,0,0
127436,128024,0,Autos,Vida,0,0,1,0,0,0
127450,180175,0,Vida,Autos,0,1,0,0,0,0
127456,128048,0,Autos,Vida,0,0,1,0,0,0
127457,128053,0,Vida,Autos,0,1,0,0,0,0
127459,132984,29,Vida,Autos,0,1,0,0,0,0
127465,132965,43,Vida,Autos,0,1,0,0,0,0
127474,128085,0,Autos,Vida,0,0,1,0,0,0
127480,128096,34,Autos,Vida,0,0,1,0,0,0
127497,128125,0,Autos,Vida,0,0,1,0,0,0
127501,136259,41,Autos,Vida,0,0,1,0,0,0
127511,161436,35,Autos,Vida,0,0,1,0,0,0
127515,179694,55,Autos,Vida,0,0,1,0,0,0
127518,132891,52,Vida,Autos,0,1,0,0,0,0
127518,179695,52,Autos,Salud,0,1,1,0,0,0
127518,132869,52,Salud,Patrimoniales,1,1,1,0,0,0
127528,197007,0,Vida,Autos,0,1,0,0,0,0
127534,211692,0,Autos,Vida,0,0,1,0,0,0
127562,132968,41,Vida,Autos,0,1,0,0,0,0
127578,128218,0,Vida,Autos,0,1,0,0,0,0
127607,128265,39,Vida,Salud,0,1,0,0,0,0
127620,143458,42,Autos,Salud,0,0,1,0,0,0
127624,132208,34,Vida,Salud,0,1,0,0,0,0
127624,132210,34,Salud,Autos,1,1,0,0,0,0
127626,131847,43,Salud,Autos,1,0,0,0,0,0
127643,131394,61,Autos,Salud,0,0,1,0,0,0
127648,132019,39,Vida,Patrimoniales,0,1,0,0,0,0
127648,131660,39,Patrimoniales,Autos,0,1,0,0,1,0
127651,127792,65,Autos,Salud,0,0,1,0,0,0
127652,200026,51,Autos,Vida,0,0,1,0,0,0
127652,143473,51,Vida,Salud,0,1,1,0,0,0
127660,131317,42,Autos,Salud,0,0,1,0,0,0
127666,131375,74,Autos,Vida,0,0,1,0,0,0
127666,131685,74,Vida,Salud,0,1,1,0,0,0
127673,131413,45,Autos,Salud,0,0,1,0,0,0
127679,141764,37,Autos,Salud,0,0,1,0,0,0
127686,143464,46,Autos,Salud,0,0,1,0,0,0
127689,132503,54,Salud,Autos,1,0,0,0,0,0
127689,132012,54,Autos,Vida,1,0,1,0,0,0
127690,131646,53,Patrimoniales,Vida,0,0,0,0,1,0
127690,131777,53,Vida,Autos,0,1,0,0,1,0
127691,132095,34,Autos,Salud,0,0,1,0,0,0
127694,134673,34,Autos,Vida,0,0,1,0,0,0
127694,131662,34,Vida,Salud,0,1,1,0,0,0
127703,131706,54,Vida,Autos,0,1,0,0,0,0
127706,200023,48,Autos,Salud,0,0,1,0,0,0
127706,132462,48,Salud,Vida,1,0,1,0,0,0
127716,131678,36,Vida,Salud,0,1,0,0,0,0
127716,131679,36,Salud,Autos,1,1,0,0,0,0
127721,132640,56,Vida,Salud,0,1,0,0,0,0
127737,132026,0,Autos,Salud,0,0,1,0,0,0
127800,131392,48,Autos,Vida,0,0,1,0,0,0
127808,143469,62,Autos,Patrimoniales,0,0,1,0,0,0
127808,131658,62,Patrimoniales,Salud,0,0,1,0,1,0
127815,143477,56,Autos,Salud,0,0,1,0,0,0
128358,132632,36,Vida,Autos,0,1,0,0,0,0
128358,132215,36,Autos,Patrimoniales,0,1,1,0,0,0
128358,132394,36,Patrimoniales,Salud,0,1,1,0,1,0
128366,131344,68,Autos,Patrimoniales,0,0,1,0,0,0
128366,131650,68,Patrimoniales,Salud,0,0,1,0,1,0
128366,131689,68,Salud,Vida,1,0,1,0,1,0
128367,131374,40,Autos,Patrimoniales,0,0,1,0,0,0
128367,132376,40,Patrimoniales,Vida,0,0,1,0,1,0
128376,131382,41,Autos,Patrimoniales,0,0,1,0,0,0
128376,132452,41,Patrimoniales,Salud,0,0,1,0,1,0
128380,131343,42,Autos,Patrimoniales,0,0,1,0,0,0
128389,153901,61,Autos,Salud,0,0,1,0,0,0
128394,132538,43,Salud,Vida,1,0,0,0,0,0
128394,193081,43,Vida,Autos,1,1,0,0,0,0
128400,132593,39,Vida,Autos,0,1,0,0,0,0
128400,127798,39,Autos,Salud,0,1,1,0,0,0
128402,131401,62,Autos,Salud,0,0,1,0,0,0
128402,132540,62,Salud,Vida,1,0,1,0,0,0
128404,131406,63,Autos,Patrimoniales,0,0,1,0,0,0
128406,131397,62,Autos,Salud,0,0,1,0,0,0
128407,131749,64,Salud,Vida,1,0,0,0,0,0
128407,143482,64,Vida,Autos,1,1,0,0,0,0
128421,132442,52,Salud,Autos,1,0,0,0,0,0
128421,131427,52,Autos,Vida,1,0,1,0,0,0
128422,143494,44,Autos,Vida,0,0,1,0,0,0
128427,132648,64,Vida,Autos,0,1,0,0,0,0
128428,131373,48,Autos,Patrimoniales,0,0,1,0,0,0
128428,131630,48,Patrimoniales,Salud,0,0,1,0,1,0
128428,131848,48,Salud,Vida,1,0,1,0,1,0
128430,131378,34,Autos,Salud,0,0,1,0,0,0
128443,131649,60,Patrimoniales,Autos,0,0,0,0,1,0
128443,143504,60,Autos,Vida,0,0,1,0,1,0
128448,132233,30,Vida,Autos,0,1,0,0,0,0
128449,153929,45,Patrimoniales,Vida,0,0,0,0,1,0
128449,131761,45,Vida,Autos,0,1,0,0,1,0
128450,132249,35,Cumplimiento,Autos,0,0,0,1,0,0
128450,131405,35,Autos,Salud,0,0,1,1,0,0
128453,131853,47,Vida,Autos,0,1,0,0,0,0
128459,131748,74,Vida,Autos,0,1,0,0,0,0
128465,132226,45,Autos,Vida,0,0,1,0,0,0
128465,131938,45,Vida,Patrimoniales,0,1,1,0,0,0
128480,131566,43,Autos,Patrimoniales,0,0,1,0,0,0
128480,131643,43,Patrimoniales,Salud,0,0,1,0,1,0
128487,131475,26,Autos,Salud,0,0,1,0,0,0
128489,127802,53,Patrimoniales,Autos,0,0,0,0,1,0
128491,110267,29,Autos,Salud,0,0,1,0,0,0
128495,131567,49,Autos,Salud,0,0,1,0,0,0
128503,132196,31,Vida,Autos,0,1,0,0,0,0
128520,131698,41,Vida,Autos,0,1,0,0,0,0
128522,132669,38,Vida,Salud,0,1,0,0,0,0
128522,131915,38,Salud,Autos,1,1,0,0,0,0
128523,110278,40,Autos,Vida,0,0,1,0,0,0
128527,132637,54,Vida,Autos,0,1,0,0,0,0
128533,132422,49,Vida,Autos,0,1,0,0,0,0
128550,158177,0,Patrimoniales,Vida,0,0,0,0,1,0
128578,111201,55,Patrimoniales,Vida,0,0,0,0,1,0
128594,125438,42,Vida,Salud,0,1,0,0,0,0
128594,125305,42,Salud,Autos,1,1,0,0,0,0
128598,125222,41,Salud,Vida,1,0,0,0,0,0
128603,125427,47,Vida,Salud,0,1,0,0,0,0
128612,125298,40,Salud,Autos,1,0,0,0,0,0
128617,125441,44,Vida,Salud,0,1,0,0,0,0
128619,125494,38,Vida,Salud,0,1,0,0,0,0
128623,125421,44,Salud,Vida,1,0,0,0,0,0
128647,125266,25,Salud,Autos,1,0,0,0,0,0
128814,128427,0,Salud,Autos,1,0,0,0,0,0
128971,127813,44,Autos,Salud,0,0,1,0,0,0
128972,127815,79,Autos,Patrimoniales,0,0,1,0,0,0
128972,131647,79,Patrimoniales,Salud,0,0,1,0,1,0
128972,131730,79,Salud,Vida,1,0,1,0,1,0
128982,196814,46,Autos,Salud,0,0,1,0,0,0
128982,132351,46,Salud,Vida,1,0,1,0,0,0
128984,223166,49,Autos,Vida,0,0,1,0,0,0
128986,127832,44,Autos,Salud,0,0,1,0,0,0
128986,132460,44,Salud,Vida,1,0,1,0,0,0
128989,127835,44,Autos,Salud,0,0,1,0,0,0
128990,127836,45,Autos,Patrimoniales,0,0,1,0,0,0
128990,132345,45,Patrimoniales,Salud,0,0,1,0,1,0
128990,132057,45,Salud,Cumplimiento,1,0,1,0,1,0
128990,132265,45,Cumplimiento,Vida,1,0,1,1,1,0
128996,132585,39,Vida,Patrimoniales,0,1,0,0,0,0
129139,125380,25,Salud,Vida,1,0,0,0,0,0
129397,125483,38,Vida,Salud,0,1,0,0,0,0
129437,125413,28,Salud,Autos,1,0,0,0,0,0
129642,125200,49,Patrimoniales,Salud,0,0,0,0,1,0
129662,125487,63,Vida,Patrimoniales,0,1,0,0,0,0
129936,125065,45,Autos,Salud,0,0,1,0,0,0
129939,125177,74,Patrimoniales,Autos,0,0,0,0,1,0
129943,125144,64,Patrimoniales,Salud,0,0,0,0,1,0
129968,125148,67,Patrimoniales,Salud,0,0,0,0,1,0
129969,125454,49,Vida,Salud,0,1,0,0,0,0
129985,125060,34,Autos,Salud,0,0,1,0,0,0
129988,125235,65,Salud,Autos,1,0,0,0,0,0
130003,125169,61,Patrimoniales,Salud,0,0,0,0,1,0
130016,125246,56,Salud,Patrimoniales,1,0,0,0,0,0
130025,125109,65,Patrimoniales,Salud,0,0,0,0,1,0
130028,125192,47,Salud,Patrimoniales,1,0,0,0,0,0
130070,125120,52,Patrimoniales,Salud,0,0,0,0,1,0
130076,125293,55,Salud,Patrimoniales,1,0,0,0,0,0
130076,125167,55,Patrimoniales,Autos,1,0,0,0,1,0
130079,125067,67,Autos,Patrimoniales,0,0,1,0,0,0
130079,125097,67,Patrimoniales,Salud,0,0,1,0,1,0
130096,125372,59,Salud,Patrimoniales,1,0,0,0,0,0
130103,125048,68,Autos,Patrimoniales,0,0,1,0,0,0
130105,125183,46,Patrimoniales,Salud,0,0,0,0,1,0
130120,125138,60,Patrimoniales,Salud,0,0,0,0,1,0
130126,125382,27,Salud,Patrimoniales,1,0,0,0,0,0
130127,125336,43,Salud,Autos,1,0,0,0,0,0
130158,125346,30,Salud,Patrimoniales,1,0,0,0,0,0
130161,125385,61,Salud,Autos,1,0,0,0,0,0
130173,125419,24,Salud,Patrimoniales,1,0,0,0,0,0
130599,131049,60,Salud,Vida,1,0,0,0,0,0
130602,131202,41,Vida,Patrimoniales,0,1,0,0,0,0
130602,130979,41,Patrimoniales,Salud,0,1,0,0,1,0
130608,131147,33,Vida,Patrimoniales,0,1,0,0,0,0
130611,133016,46,Vida,Autos,0,1,0,0,0,0
130623,132894,48,Vida,Salud,0,1,0,0,0,0
130626,132727,0,Autos,Salud,0,0,1,0,0,0
130627,132973,50,Vida,Salud,0,1,0,0,0,0
130628,132877,57,Salud,Autos,1,0,0,0,0,0
130630,132693,45,Autos,Vida,0,0,1,0,0,0
130641,131031,57,Vida,Salud,0,1,0,0,0,0
130641,131032,57,Salud,Autos,1,1,0,0,0,0
130646,131039,34,Autos,Vida,0,0,1,0,0,0
130647,132876,47,Salud,Vida,1,0,0,0,0,0
130658,132731,48,Autos,Salud,0,0,1,0,0,0
130662,133005,0,Vida,Autos,0,1,0,0,0,0
130662,158219,0,Autos,Salud,0,1,1,0,0,0
130667,131064,41,Vida,Salud,0,1,0,0,0,0
130685,132944,0,Vida,Salud,0,1,0,0,0,0
130685,132870,0,Salud,Autos,1,1,0,0,0,0
130696,131094,40,Vida,Patrimoniales,0,1,0,0,0,0
130703,131101,61,Vida,Autos,0,1,0,0,0,0
130723,132974,34,Vida,Salud,0,1,0,0,0,0
130731,132830,55,Patrimoniales,Salud,0,0,0,0,1,0
130732,131140,41,Autos,Vida,0,0,1,0,0,0
130735,131145,34,Vida,Autos,0,1,0,0,0,0
130742,132885,47,Salud,Autos,1,0,0,0,0,0
130742,131155,47,Autos,Vida,1,0,1,0,0,0
130752,132710,62,Autos,Salud,0,0,1,0,0,0
130778,131196,65,Vida,Autos,0,1,0,0,0,0
130788,158220,0,Autos,Vida,0,0,1,0,0,0
130791,131215,63,Autos,Vida,0,0,1,0,0,0
130797,131225,41,Vida,Salud,0,1,0,0,0,0
130803,179826,37,Vida,Salud,0,1,0,0,0,0
130803,131234,37,Salud,Patrimoniales,1,1,0,0,0,0
130810,131241,0,Vida,Autos,0,1,0,0,0,0
130898,133072,24,Vida,Autos,0,1,0,0,0,0
131439,191627,45,Vida,Salud,0,1,0,0,0,0
131819,220403,56,Autos,Vida,0,0,1,0,0,0
131840,132702,40,Autos,Salud,0,0,1,0,0,0
131876,132994,47,Vida,Autos,0,1,0,0,0,0
132161,132933,47,Vida,Autos,0,1,0,0,0,0
132241,132871,41,Salud,Patrimoniales,1,0,0,0,0,0
132390,187704,48,Vida,Autos,0,1,0,0,0,0
132408,132709,0,Autos,Salud,0,0,1,0,0,0
132738,132981,48,Vida,Autos,0,1,0,0,0,0
132787,219315,0,Vida,Salud,0,1,0,0,0,0
133049,132213,48,Autos,Salud,0,0,1,0,0,0
133059,131622,31,Vida,Salud,0,1,0,0,0,0
133067,132255,50,Vida,Patrimoniales,0,1,0,0,0,0
133070,131970,73,Autos,Vida,0,0,1,0,0,0
133074,132266,31,Vida,Patrimoniales,0,1,0,0,0,0
133076,131711,60,Autos,Patrimoniales,0,0,1,0,0,0
133076,131644,60,Patrimoniales,Salud,0,0,1,0,1,0
133076,131708,60,Salud,Vida,1,0,1,0,1,0
133077,132436,49,Salud,Patrimoniales,1,0,0,0,0,0
133077,131645,49,Patrimoniales,Autos,1,0,0,0,1,0
133077,131765,49,Autos,Vida,1,0,1,0,1,0
133078,132160,42,Vida,Patrimoniales,0,1,0,0,0,0
133078,131648,42,Patrimoniales,Salud,0,1,0,0,1,0
133081,131655,45,Vida,Salud,0,1,0,0,0,0
133083,131657,43,Patrimoniales,Vida,0,0,0,0,1,0
133094,131675,41,Vida,Salud,0,1,0,0,0,0
133094,132596,41,Salud,Patrimoniales,1,1,0,0,0,0
133097,131681,50,Vida,Salud,0,1,0,0,0,0
133101,131691,60,Vida,Salud,0,1,0,0,0,0
133106,131697,67,Vida,Patrimoniales,0,1,0,0,0,0
133106,132320,67,Patrimoniales,Salud,0,1,0,0,1,0
133111,131705,71,Vida,Salud,0,1,0,0,0,0
133115,131722,61,Vida,Salud,0,1,0,0,0,0
133125,131737,50,Autos,Salud,0,0,1,0,0,0
133133,193074,44,Autos,Vida,0,0,1,0,0,0
133145,131780,60,Salud,Autos,1,0,0,0,0,0
133156,132488,65,Salud,Vida,1,0,0,0,0,0
133157,131792,59,Vida,Autos,0,1,0,0,0,0
133159,131794,61,Salud,Autos,1,0,0,0,0,0
133169,131805,60,Vida,Salud,0,1,0,0,0,0
